seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,score_error,exact_margin,within_margin,preserved
0,0.048,0.024490831999999987,0.02204250487227622,-0.0024483271277237657,0.024490831999999987,decoy,decoy,0.0024483271277237657,0.024490831999999987,True,True
0,0.049,0.023959390999999986,0.02151219345451587,-0.002447197545484118,0.023959390999999986,decoy,decoy,0.002447197545484118,0.023959390999999986,True,True
0,0.05,0.023427949999999986,0.020981882036755516,-0.00244606796324447,0.023427949999999986,decoy,decoy,0.00244606796324447,0.023427949999999986,True,True
0,0.051,0.02289650899999999,0.020451570618995166,-0.002444938381004822,0.02289650899999999,decoy,decoy,0.002444938381004822,0.02289650899999999,True,True
0,0.052,0.022365067999999988,0.019921259201234814,-0.0024438087987651742,0.022365067999999988,decoy,decoy,0.0024438087987651742,0.022365067999999988,True,True
0,0.053,0.021833626999999987,0.01939094778347446,-0.0024426792165255264,0.021833626999999987,decoy,decoy,0.0024426792165255264,0.021833626999999987,True,True
0,0.054,0.021302185999999987,0.01886063636571411,-0.0024415496342858785,0.021302185999999987,decoy,decoy,0.0024415496342858785,0.021302185999999987,True,True
0,0.055,0.020770744999999986,0.018330324947953756,-0.0024404200520462306,0.020770744999999986,decoy,decoy,0.0024404200520462306,0.020770744999999986,True,True
0,0.056,0.020239303999999986,0.017800013530193403,-0.0024392904698065827,0.020239303999999986,decoy,decoy,0.0024392904698065827,0.020239303999999986,True,True
0,0.057,0.019707862999999985,0.017269702112433047,-0.0024381608875669383,0.019707862999999985,decoy,decoy,0.0024381608875669383,0.019707862999999985,True,True
0,0.058,0.019176421999999985,0.016739390694672694,-0.0024370313053272905,0.019176421999999985,decoy,decoy,0.0024370313053272905,0.019176421999999985,True,True
0,0.059,0.018644980999999984,0.01620907927691235,-0.0024359017230876356,0.018644980999999984,decoy,decoy,0.0024359017230876356,0.018644980999999984,True,True
0,0.06,0.018113539999999984,0.015678767859151996,-0.0024347721408479878,0.018113539999999984,decoy,decoy,0.0024347721408479878,0.018113539999999984,True,True
0,0.061,0.017582098999999983,0.015148456441391643,-0.00243364255860834,0.017582098999999983,decoy,decoy,0.00243364255860834,0.017582098999999983,True,True
0,0.062,0.017050657999999982,0.01461814502363129,-0.002432512976368692,0.017050657999999982,decoy,decoy,0.002432512976368692,0.017050657999999982,True,True
0,0.063,0.01651921699999999,0.01408783360587093,-0.002431383394129058,0.01651921699999999,decoy,decoy,0.002431383394129058,0.01651921699999999,True,True
0,0.064,0.01598777599999999,0.013557522188110578,-0.00243025381188941,0.01598777599999999,decoy,decoy,0.00243025381188941,0.01598777599999999,True,True
0,0.065,0.015456334999999988,0.013027210770350225,-0.0024291242296497623,0.015456334999999988,decoy,decoy,0.0024291242296497623,0.015456334999999988,True,True
0,0.066,0.014924893999999987,0.012496899352589873,-0.0024279946474101144,0.014924893999999987,decoy,decoy,0.0024279946474101144,0.014924893999999987,True,True
0,0.067,0.014393452999999987,0.01196658793482952,-0.0024268650651704665,0.014393452999999987,decoy,decoy,0.0024268650651704665,0.014393452999999987,True,True
0,0.068,0.013862011999999986,0.011436276517069167,-0.0024257354829308186,0.013862011999999986,decoy,decoy,0.0024257354829308186,0.013862011999999986,True,True
0,0.069,0.013330570999999986,0.010905965099308815,-0.0024246059006911708,0.013330570999999986,decoy,decoy,0.0024246059006911708,0.013330570999999986,True,True
0,0.07,0.012799129999999985,0.010375653681548462,-0.002423476318451523,0.012799129999999985,decoy,decoy,0.002423476318451523,0.012799129999999985,True,True
0,0.071,0.012267688999999991,0.009845342263788116,-0.002422346736211875,0.012267688999999991,decoy,decoy,0.002422346736211875,0.012267688999999991,True,True
0,0.072,0.01173624799999999,0.009315030846027764,-0.002421217153972227,0.01173624799999999,decoy,decoy,0.002421217153972227,0.01173624799999999,True,True
0,0.073,0.01120480699999999,0.008784719428267411,-0.0024200875717325793,0.01120480699999999,decoy,decoy,0.0024200875717325793,0.01120480699999999,True,True
0,0.074,0.01067336599999999,0.008254408010507058,-0.0024189579894929314,0.01067336599999999,decoy,decoy,0.0024189579894929314,0.01067336599999999,True,True
0,0.075,0.01014192499999999,0.007724096592746706,-0.0024178284072532835,0.01014192499999999,decoy,decoy,0.0024178284072532835,0.01014192499999999,True,True
0,0.076,0.009610483999999989,0.007193785174986353,-0.0024166988250136356,0.009610483999999989,decoy,decoy,0.0024166988250136356,0.009610483999999989,True,True
0,0.077,0.009079042999999988,0.006663473757226,-0.0024155692427739878,0.009079042999999988,decoy,decoy,0.0024155692427739878,0.009079042999999988,True,True
0,0.078,0.008547601999999987,0.006133162339465648,-0.00241443966053434,0.008547601999999987,decoy,decoy,0.00241443966053434,0.008547601999999987,True,True
0,0.079,0.008016160999999987,0.005602850921705295,-0.002413310078294692,0.008016160999999987,decoy,decoy,0.002413310078294692,0.008016160999999987,True,True
0,0.08,0.007484719999999986,0.005072539503944942,-0.002412180496055044,0.007484719999999986,decoy,decoy,0.002412180496055044,0.007484719999999986,True,True
0,0.081,0.006953278999999986,0.0045422280861845896,-0.0024110509138153963,0.006953278999999986,decoy,decoy,0.0024110509138153963,0.006953278999999986,True,True
0,0.082,0.006421837999999985,0.004011916668424237,-0.0024099213315757484,0.006421837999999985,decoy,decoy,0.0024099213315757484,0.006421837999999985,True,True
0,0.083,0.005890396999999985,0.003481605250663884,-0.0024087917493361005,0.005890396999999985,decoy,decoy,0.0024087917493361005,0.005890396999999985,True,True
0,0.084,0.005358955999999984,0.0029512938329035315,-0.0024076621670964526,0.005358955999999984,decoy,decoy,0.0024076621670964526,0.005358955999999984,True,True
0,0.085,0.004827514999999984,0.002420982415143179,-0.0024065325848568048,0.004827514999999984,decoy,decoy,0.0024065325848568048,0.004827514999999984,True,True
0,0.086,0.00429607399999999,0.0018906709973828331,-0.002405403002617157,0.00429607399999999,decoy,decoy,0.002405403002617157,0.00429607399999999,True,True
